HsfuWN64M76MpSF2hMLnnY46tC6tR3SWieJZ9Xb6XAJxc6W,152900000000,10979538,1642285062
GjnbDynB67T7C1QBTKqkMEuvBD7mhKF8mdvC1DhPxhZanXh,100000000000,10979471,1642284660
CsA4aFL5jDbE1DDKzcygr1naSZJJ2Axq99XtQmzMzSphEeD,470000000000,10979398,1642284222
GHssHQ4uv5MJh5EevZLbu9HaNP54Rde1mkGVoWfQGr5vs4P,1000000000000,10979392,1642284186
GJD7psJcG2oQSQikGxsEGANZa9tnnRWaUJ9yFa1j453eDK5,381000000000,10979376,1642284090
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,950296590000,10979347,1642283904
FDJrnM9cQPmMKvutGTH8mtTArXpQC5rFjQytUfzXvzihRiB,1100000000000,10979327,1642283778
F23a6nU4etQJmTpygwuwwjm29f9oHhASHY47Ja3SrckCMY5,1019800000000,10979320,1642283736
HyW6kpp7vn8gat3VZP39zoFDCDTGA8sWfngPF552Sb6zibc,1020000000000,10979312,1642283688
FMRvBSZdjni2uFfrA5wm7CnuD2uRsS7zZW6UxhCD3M7SF7D,1000000000000,10979308,1642283664
FDP8NhCT7nmxowJRshXiF1ebCsY4hPXABn12WNwPQ5cv4La,2300000000000,10979308,1642283664
FDP8NhCT7nmxowJRshXiF1ebCsY4hPXABn12WNwPQ5cv4La,400000000000,10979296,1642283592
FaHaxLUZEb9iwLefDqYKegqZtELdN9P8kiy1uYYnKCpGyhH,1010000000000,10979232,1642283208
CapYsnNTNpJUbS6gEnGPGfFns7Fm4R4hwxhAPyex9L3JNXy,300000000000000,10979200,1642283016
J7AAGWfTUKyVZEX4rVJwwKcFevQVeUSU5ap7TjbqCoLTazg,1010000000000,10979193,1642282974
FXGsP9AtpG3Prks1E2NAyf6c5ZCQvmMi5SkoFUNq6x82P4i,1000000000000,10979137,1642282638
HQxCMthMpECa2d3dSvQi9EHoQGec39aNAdunXBx9Kp6J9cC,10000000000000,10979106,1642282452
GnZfiX2dLZykgEaKnZ2abJhTYaQRSEAnLEXJjxn3VxARCsu,100000000000,10979067,1642282212
DwM6Eo5N637cU5d9NkSK1trywxq94WVo3LYGk9strqcJSvX,200000000000,10979063,1642282188
DTMQipLxTvnKdtffygxtpEECnL9kLwQkkkjKimtefHPr7R7,500000000000,10979059,1642282164
FckW7S2VXE62YMnd8NJamAqxS7KihGjt3fk3D66qtu4C53n,2000000000000,10979018,1642281918
EiGv98ahDhdMyPw1PQWZcXnCX4vbH8sUcUcuTat5L6dRr8Q,10000000000000,10979016,1642281906
FkhpCCdMXzWbzHfLztyKZGKMM74Mph14JSAq7ivYPW9Xkx9,1000000000000,10979003,1642281828
FLMVkR8XP4EuZ12ozVGic2nxXNnhWSyT5hyrh2hNtDW1Z4X,500000000000,10978991,1642281756
DuMES7gzwAUqFRTQMycK2838bgELQ6h7h1YHAM6Xzxf93or,1020000000000,10978990,1642281750
E8X6LsfCc13LMrPXZLiNbFh5adeak3ePa3i8kywjn4FDnRn,6000000000000,10978985,1642281720
FFEWdr329HZdE1qPzQPcvteBMWGR7zvqqwSn2DyZP9Jxiw1,2000000000000,10978970,1642281630
FLMVkR8XP4EuZ12ozVGic2nxXNnhWSyT5hyrh2hNtDW1Z4X,100000000000,10978948,1642281498
DaqxK4KgVdjbc7RBgakJ2rxjYj3kKvHV56aRT56g4T3TfTC,1250000000000,10978944,1642281474
JJ2W9U87CP1qj9TDKma3CXfJs5pc1GhwaK6tMR9kJS6kJgp,400000000000,10978942,1642281462
Efk3iV8AHZi6Jrw6xp9r1Rgg2WADZFJmMyiqzJs737GECY4,2000000000000,10978906,1642281246
HAKKX8wuPcphnMUFp9a9s3HVJwqR1SziiDeB9Hb66dwHvMk,190000000000,10978897,1642281192
FXSw5MFevJAhhKnCEWR8zYtYvw4icieAcAfrPJR6zbXQu2K,330000000000,10978881,1642281096
GxijtqHXukJX7PcTAsfv8vQ3TbBds3DEbCSLgf5Z8Tqq2py,2397800000000,10978880,1642281090
EJk9Lr2XW2vRMY6gMLo21SAFbtPK9i6FDYDhj2T84EjFaDx,1100000000000,10978871,1642281036
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,1000000000000,10978860,1642280970
DdnMacHVgXUChAjSsWN3N2GDvJA2Zp6yvB4vJyQUiqnDsxw,1000000000000,10978841,1642280856
FJJoPsKbaomabVaKMU7eJbpX8MdE5wwMMHWjwsmdXeavjPp,3980000000000,10978801,1642280616
DbDTAd8UMRS9ZUPprgZ2WSrWuG3hptv7y8McQzLnGu99sFD,990000000000,10978800,1642280610
EJhwZWiPhS6ysRKnjgD3L7j4xtiv3sUJ11UjpG6mZ6Tn8pG,1800000000000,10978798,1642280598
GjhcxYiCvGAsZrNui7a5cW7cruTdQWm9z5FD3UuarBjr9td,4628000000000,10978775,1642280460
D17sNyUYrGwxKgwnCxAvKRe2dZwzBxhLCHLH6rehUYjkkKN,1080000000000,10978754,1642280334
Cisas38EmPEQ2EGeM29pFoUpewa38fVxUyDaKwMoiY2SXRG,100000000000,10978735,1642280220
FGCYbLMjXXBZpXmeFYaG53bpsyBQHcpMjXtTxvb8Gv26YaA,1000000000000,10978730,1642280190
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,3900000000000,10978710,1642280070
FkQTL4g1WX3ugpYZ7TmNfS5Zz7dD1PojN8GHiaSgDkXw969,200000000000,10978699,1642280004
E7dZrw72S6utcQ5rA3bCnvMw8Kzp5RyjpNZG4cNT3P5dTyx,3800000000000,10978662,1642279782
HCTrXC7MCAieh2uEKjv3EFqvAKR9mjMjS5LxHx8sAhNfn3R,1000000000000,10978661,1642279776
Hvd1cE6SASP4WMXBgYfAirrnaacMd4jR6AcYDx8ZgAuBPEi,100000000000,10978651,1642279716
ECsyDyW69vxxPFVcMKMFdHMMP6gBCaLRsALgUfjQ1oVCris,1000000000000,10978643,1642279668
J4A9yfcHMSitUYn596hAWEagPGB8RrsvvfEUZEfcgAczCwr,1500000000000,10978627,1642279572
CmLFZ9vzTcShogw5SmbnLxCKiL2Ga1HG5BNoz1peR1va3qz,1000000000000,10978612,1642279482
DQhwiBUfUpqFfzXTtmtEKHQxH2vzgXEHNArPQjmrGHTHq8D,400000000000,10978599,1642279404
F2N4TNz7SX6397JxcEmXi5PL3EaiSPaWaTt8gDWYoV6hF4X,225000000000,10978599,1642279404
JCSNfbBW8tj2tZVzv96amcZQx4ydEW8RpEwm3Cip1wiQMX9,3200000000000,10978598,1642279398
HerTSFqTBLWxsSBYQX2zfGrYGVxYuxD9KEkvmQL5C1WRNj8,100000000000,10978583,1642279308
GcVEwH4mfUSFeQuXVLWSLoAY5kexKiG7MaiWwb9sh1X4bDW,1000000000000,10978525,1642278960
G5G1amP1tC5gFbhyNHJXh7KamKmCfHKgxSfpRTGYbHdFVeG,1050000000000,10978523,1642278948
Efs6G6nGTR2zw4LaVj6EbVzUP8G1x5MRZeFKF7CYBLj1r7R,1000000000000,10978522,1642278942
Ep3Lic9biAMuMHFrhGTtJQmY3ixyeC8v25kxyxz7RJV2wCL,5000000000000,10978516,1642278906
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,1000000000000,10978461,1642278576
GjmPo5fZRsyc5kodZXyK6DEL4ZBa9FBRTMDGPbfmeeo6GAp,2180000000000,10978450,1642278510
GcP9ih7Fi53W7Yr9r9oa7PJ1uDwuVvsCJCYrg3TUQTRoepC,20000000000000,10978440,1642278444
DwTWDCg2mF5Bs2MktMG42MAHhpWM8Dr2Ly1tk4B58n4KcEJ,4099999999999,10978419,1642278318
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,1000000000000,10978413,1642278282
Cb6KZe4FXC7AKZnHzgohcn5XaWVupbJLWUK4Fd3b5u913Wc,700000000000,10978413,1642278282
EzWRVqMqT8W9XUwhtXS8ucrt1d28NvQKiaodg88vtY9YbMu,2240000000000,10978403,1642278222
GjmPo5fZRsyc5kodZXyK6DEL4ZBa9FBRTMDGPbfmeeo6GAp,100000000000,10978348,1642277892
FhsVVs5eUhzyFHV6SKPREhVz3dyvCirLKY8QohnDbTDxyh1,1000000000000,10978342,1642277856
HTvCNkr2VbLkZsSWAXpxet5uUMbXzxCArezow5jXXksbZ1H,2100000000000,10978339,1642277838
GkZzZKcsGKTeuky7xKEUBueSihMpTwpUxiq13kLemUSX9N8,500000000000,10978331,1642277790
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,1000000000000,10978314,1642277688
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,21000000000000,10978314,1642277688
EZnNQKNinUCj1ZSPgGvERTo4kmz6o1DjhsTwbd2YhTzYjb4,1000000000000,10978308,1642277652
FXJqtDhhj8CbF4gP4Bj1R1stgE5iT8967Pisf1qcD5bnhfp,1000000000000,10978280,1642277484
FJs6yM2AtFk5kkzFYxnYdrXq3KGJ1FEd76unno7C1BXVBpS,6500000000000,10978263,1642277382
DFfX8mydSrTadbXYfLzv1vkR53awtqshNxqpSusAn63t2xe,1000000000000,10978255,1642277334
DdU9vtooYMWqV3DbcvDwSBVexYRZXcBRrzqmfnvgrvaTf1h,2060000000000,10978252,1642277316
Cuj91wjz36g65PJu4QcB5gfjaqd5Ex6MqqPUey6Zpq6VxQC,1100000000000,10978245,1642277274
Gv9mJpJ7QCjoK2HGTMzzohopMAmWscSPqbERmFGSpzpxrxf,10000000000000,10978212,1642277076
FXSsaki9nsZ1yJWk5CRgP2nkX8ivb2GeT1ZRaEudWEiEWNf,2500000000000,10978211,1642277070
HZrUY3jizvyrNknE9LSvTTSnkNayxAAW4GBcmRMoJMHZekM,1000000000000,10978206,1642277040
HswYy4HFi8fAcytjRziVAADfejgikS8XpYRV8inw6ZJagsc,1000000000000,10978200,1642277004
JCSNfbBW8tj2tZVzv96amcZQx4ydEW8RpEwm3Cip1wiQMX9,7200000000000,10978187,1642276926
Eu3R9NMPxtBCj6sEJSELb6TUBW4emewkbYM1aimCm1xzWUi,1300000000000,10978169,1642276818
DdXrgknRK1yc3fRjQoFf6mUJ5tEDHr62QFYEoEzThjUvi2C,2500000000000,10978162,1642276776
HR3BRntBLnYFAVwvZ7GHDepZbRyZLqdu9z58FCCXGpBiRfo,2000000000000,10978145,1642276674
HydEZqaJcZJiAMSVhhjReYeZeZyDCmiybXs5PZN2YuvbdiD,1900000000000,10978133,1642276602
HydEZqaJcZJiAMSVhhjReYeZeZyDCmiybXs5PZN2YuvbdiD,100000000000,10978117,1642276506
