# account,total,base,early,referral,guaranteed
HsfuWN64M76MpSF2hMLnnY46tC6tR3SWieJZ9Xb6XAJxc6W,15.841786772226158,14.116,0.0,0,1.4116,0.3141867722261571
GjnbDynB67T7C1QBTKqkMEuvBD7mhKF8mdvC1DhPxhZanXh,4.287181707607269,3.9999999999999996,0.0,0.19999999999999998,0,0.08718170760726997
CsA4aFL5jDbE1DDKzcygr1naSZJJ2Axq99XtQmzMzSphEeD,20.14982660507734,18.799999999999997,0.0,0.94,0,0.40982660507734214
GHssHQ4uv5MJh5EevZLbu9HaNP54Rde1mkGVoWfQGr5vs4P,129.14816444208984,120.39999999999999,0.0,6.02,0,2.728164442089837
GJD7psJcG2oQSQikGxsEGANZa9tnnRWaUJ9yFa1j453eDK5,52.94799622749631,48.84,0.0,2.442,0.5599999999999999,1.105996227496305
EkmdfH2Fc6XgPgDwMjye3Nsdj27CCSi9np8Kc7zYoCL2S3G,47513.50706597206,46432.45541079997,0.0,0,0.4,1080.6516551720872
FDJrnM9cQPmMKvutGTH8mtTArXpQC5rFjQytUfzXvzihRiB,47.15933386280532,44.0,0.0,2.2,0,0.9593338628053163
F23a6nU4etQJmTpygwuwwjm29f9oHhASHY47Ja3SrckCMY5,47.80020480397374,40.792,0.0,2.0396,4.0792,0.8894048039737391
HyW6kpp7vn8gat3VZP39zoFDCDTGA8sWfngPF552Sb6zibc,43.7295964929259,40.8,0.0,2.04,0,0.8895964929259006
FDP8NhCT7nmxowJRshXiF1ebCsY4hPXABn12WNwPQ5cv4La,124.69615747485273,112.0,0.0,10.248,0,2.4481574748527257
FMRvBSZdjni2uFfrA5wm7CnuD2uRsS7zZW6UxhCD3M7SF7D,42.87216188603123,40.0,0.0,2.0,0,0.8721618860312319
FaHaxLUZEb9iwLefDqYKegqZtELdN9P8kiy1uYYnKCpGyhH,47.341045882881836,40.4,0.0,2.02,4.04,0.881045882881832
CapYsnNTNpJUbS6gEnGPGfFns7Fm4R4hwxhAPyex9L3JNXy,12861.717104721372,12000.0,0.0,600.0,0,261.71710472137227
J7AAGWfTUKyVZEX4rVJwwKcFevQVeUSU5ap7TjbqCoLTazg,41.281129208429476,40.4,0.0,0,0,0.8811292084294797
FXGsP9AtpG3Prks1E2NAyf6c5ZCQvmMi5SkoFUNq6x82P4i,45.51252361917791,40.0,0.0,2.0,2.64,0.8725236191779128
HQxCMthMpECa2d3dSvQi9EHoQGec39aNAdunXBx9Kp6J9cC,468.7258919653199,400.0,0.0,20.0,40.0,8.725891965319894
GnZfiX2dLZykgEaKnZ2abJhTYaQRSEAnLEXJjxn3VxARCsu,4.087267169707421,3.9999999999999996,0.0,0,0,0.08726716970742147
DwM6Eo5N637cU5d9NkSK1trywxq94WVo3LYGk9strqcJSvX,8.974536031733656,7.999999999999999,0.0,0,0.8,0.17453603173365784
DTMQipLxTvnKdtffygxtpEECnL9kLwQkkkjKimtefHPr7R7,49.313281566916835,44.0,0.0,2.2,2.0,1.1132815669168337
FckW7S2VXE62YMnd8NJamAqxS7KihGjt3fk3D66qtu4C53n,85.74555070320325,80.0,0.0,4.0,0,1.7455507032032527
EiGv98ahDhdMyPw1PQWZcXnCX4vbH8sUcUcuTat5L6dRr8Q,643.9767341681925,600.0,0.0,30.0,0,13.976734168192431
FkhpCCdMXzWbzHfLztyKZGKMM74Mph14JSAq7ivYPW9Xkx9,243.58303592463963,200.0,24.0,10.0,4.0,5.583035924639635
FLMVkR8XP4EuZ12ozVGic2nxXNnhWSyT5hyrh2hNtDW1Z4X,624.5237085766306,24.0,0.0,600.0,0,0.5237085766306071
DuMES7gzwAUqFRTQMycK2838bgELQ6h7h1YHAM6Xzxf93or,43.73029127441534,40.8,0.0,2.04,0,0.89029127441535
E8X6LsfCc13LMrPXZLiNbFh5adeak3ePa3i8kywjn4FDnRn,245.23707095851645,240.0,0.0,0,0,5.237070958516441
FFEWdr329HZdE1qPzQPcvteBMWGR7zvqqwSn2DyZP9Jxiw1,93.70575378146104,80.0,0.0,4.0,7.960000000000001,1.7457537814610384
DaqxK4KgVdjbc7RBgakJ2rxjYj3kKvHV56aRT56g4T3TfTC,120.90003103071675,102.0,10.4,5.1,0.8,2.6000310307167545
JJ2W9U87CP1qj9TDKma3CXfJs5pc1GhwaK6tMR9kJS6kJgp,209.39799348223644,160.0,20.8,8.2,16.0,4.397993482236433
Efk3iV8AHZi6Jrw6xp9r1Rgg2WADZFJmMyiqzJs737GECY4,85.74602455247143,80.0,0.0,4.0,0,1.7460245524714193
HAKKX8wuPcphnMUFp9a9s3HVJwqR1SziiDeB9Hb66dwHvMk,7.765875949816252,7.6,0.0,0,0,0.16587594981625167
FXSw5MFevJAhhKnCEWR8zYtYvw4icieAcAfrPJR6zbXQu2K,14.148111503195564,13.200000000000001,0.0,0.66,0,0.2881115031955627
GxijtqHXukJX7PcTAsfv8vQ3TbBds3DEbCSLgf5Z8Tqq2py,300.09741010028637,279.912,0.0,13.9956,0,6.189810100286393
EJk9Lr2XW2vRMY6gMLo21SAFbtPK9i6FDYDhj2T84EjFaDx,51.560394946702246,44.0,0.0,2.2,4.4,0.9603949467022468
DdnMacHVgXUChAjSsWN3N2GDvJA2Zp6yvB4vJyQUiqnDsxw,42.87314977713942,40.0,0.0,2.0,0,0.8731497771394188
FJJoPsKbaomabVaKMU7eJbpX8MdE5wwMMHWjwsmdXeavjPp,170.63547288445903,159.2,0.0,7.96,0,3.475472884459048
DbDTAd8UMRS9ZUPprgZ2WSrWuG3hptv7y8McQzLnGu99sFD,46.40450414339389,39.6,0.0,1.98,3.96,0.8645041433938946
EJhwZWiPhS6ysRKnjgD3L7j4xtiv3sUJ11UjpG6mZ6Tn8pG,165.93251230640533,132.0,12.0,6.6,12.000000000000002,3.3325123064053246
GjhcxYiCvGAsZrNui7a5cW7cruTdQWm9z5FD3UuarBjr9td,215.44718331284793,185.12,0.0,9.256,17.029600000000002,4.04158331284794
D17sNyUYrGwxKgwnCxAvKRe2dZwzBxhLCHLH6rehUYjkkKN,46.30320052215538,43.2,0.0,2.16,0,0.9432005221553803
Cisas38EmPEQ2EGeM29pFoUpewa38fVxUyDaKwMoiY2SXRG,4.287337400938238,3.9999999999999996,0.0,0.19999999999999998,0,0.08733740093823905
FGCYbLMjXXBZpXmeFYaG53bpsyBQHcpMjXtTxvb8Gv26YaA,42.87338458637498,40.0,0.0,2.0,0,0.8733845863749835
FkQTL4g1WX3ugpYZ7TmNfS5Zz7dD1PojN8GHiaSgDkXw969,8.57469003274581,7.999999999999999,0.0,0.39999999999999997,0,0.17469003274581205
E7dZrw72S6utcQ5rA3bCnvMw8Kzp5RyjpNZG4cNT3P5dTyx,162.91940804720213,152.0,0.0,7.6,0,3.319408047202144
HCTrXC7MCAieh2uEKjv3EFqvAKR9mjMjS5LxHx8sAhNfn3R,42.873530548872765,40.0,0.0,2.0,0,0.873530548872767
Hvd1cE6SASP4WMXBgYfAirrnaacMd4jR6AcYDx8ZgAuBPEi,4.887355170285795,3.9999999999999996,0.0,0.39999999999999997,0.4,0.08735517028579529
ECsyDyW69vxxPFVcMKMFdHMMP6gBCaLRsALgUfjQ1oVCris,98.0866544835307,80.0,8.0,4.0,4.0,2.0866544835307
J4A9yfcHMSitUYn596hAWEagPGB8RrsvvfEUZEfcgAczCwr,193.05348327567447,180.0,0.0,9.0,0,4.0534832756744805
CmLFZ9vzTcShogw5SmbnLxCKiL2Ga1HG5BNoz1peR1va3qz,42.87363420340018,40.0,0.0,2.0,0,0.8736342034001785
F2N4TNz7SX6397JxcEmXi5PL3EaiSPaWaTt8gDWYoV6hF4X,9.646573883305706,9.0,0.0,0.45,0,0.19657388330570708
DQhwiBUfUpqFfzXTtmtEKHQxH2vzgXEHNArPQjmrGHTHq8D,17.149464681432367,15.999999999999998,0.0,0.7999999999999999,0,0.34946468143236814
JCSNfbBW8tj2tZVzv96amcZQx4ydEW8RpEwm3Cip1wiQMX9,445.89236360468243,416.0,0.0,20.8,0,9.09236360468241
HerTSFqTBLWxsSBYQX2zfGrYGVxYuxD9KEkvmQL5C1WRNj8,4.687369554995722,3.9999999999999996,0.0,0.19999999999999998,0.4,0.0873695549957218
GcVEwH4mfUSFeQuXVLWSLoAY5kexKiG7MaiWwb9sh1X4bDW,43.313818243071296,40.0,0.0,2.0,0.44000000000000006,0.8738182430712969
G5G1amP1tC5gFbhyNHJXh7KamKmCfHKgxSfpRTGYbHdFVeG,45.01751359756175,42.0,0.0,2.1,0,0.9175135975617508
Efs6G6nGTR2zw4LaVj6EbVzUP8G1x5MRZeFKF7CYBLj1r7R,40.87382458926685,40.0,0.0,0,0,0.8738245892668527
Ep3Lic9biAMuMHFrhGTtJQmY3ixyeC8v25kxyxz7RJV2wCL,204.36918640828983,200.0,0.0,0,0,4.3691864082898215
GjmPo5fZRsyc5kodZXyK6DEL4ZBa9FBRTMDGPbfmeeo6GAp,111.35268890441414,91.20000000000002,0.0,9.04,9.120000000000001,1.9926889044141274
GcP9ih7Fi53W7Yr9r9oa7PJ1uDwuVvsCJCYrg3TUQTRoepC,857.4799610389075,800.0,0.0,40.0,0,17.479961038907557
DwTWDCg2mF5Bs2MktMG42MAHhpWM8Dr2Ly1tk4B58n4KcEJ,175.7835741487456,163.99999999995998,0.0,8.199999999997999,0,3.5835741487876267
Cb6KZe4FXC7AKZnHzgohcn5XaWVupbJLWUK4Fd3b5u913Wc,32.41183861739376,28.0,0.0,1.4,2.4,0.611838617393766
EzWRVqMqT8W9XUwhtXS8ucrt1d28NvQKiaodg88vtY9YbMu,104.99793096058686,89.6,0.0,4.4799999999999995,8.959999999999999,1.9579309605868682
