14rzbF3a21Bucxqw1ysQcTeTTk4136ZNFdZhcW84AUmnD6qj,100000000000,11399737,1659257280
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,100000000000,11399476,1659255690
167PToyfQrLwshXJ9cymcuW6d3FHmWos6XpAPJ1sdyjQ6iat,120000000000,11399397,1659255216
15BTUhuPJ2XNZxW23pHNtp43VuR4RdmJFhBbnXSEo4em9FLS,50000000000,11399037,1659253026
13HCekJwYwRLJttS5wGwsdh4NoqRnwVEadFEE4d3FSeLwj1U,1250000000000,11396855,1659239718
16UVLGBUyYTMsb4L5yhQiEZBCwJSUcUvbUzrFYMFPVNzFJow,300000000000,11396629,1659238302
16i9qG4q646YGfaK5xYG1vLa83mSoxeELYabaHp4xb7cn2EA,800000000000,11395579,1659231912
12hJQKcUbHs1yR3W9vdoqZQhQJxLZGM4jCs3LrERjStby9Gx,114000000000,11394420,1659224934
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,55793534100,11394278,1659224082
1sJc6jqNYmLUcBLuUCK2JA48Qkk96xNS3znjZW6svgUcZrX,8803320000000,11394199,1659223608
1sJc6jqNYmLUcBLuUCK2JA48Qkk96xNS3znjZW6svgUcZrX,18803200000000,11394185,1659223524
13TQodmEWJki4ZBZubVJ3YA2BqUr3GdTeXhGrBEYCcFdw7a8,150000000000,11393641,1659220206
12rfaJwY44TGoAZFTkLfihaArDx6WX3XSRGYAXYjixweLaYh,150000000000,11393480,1659219234
16rFYvjP25GV4mzz7A5MmoPLkCBJvTJtTEXK7tWA5cPM42K,50000000000,11393319,1659218250
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11393183,1659217428
16fk7dES1CTYgZC9EC2o7FDCMTfNJ1wfCqLcxojmSs4QUYDZ,120000000000,11392698,1659214482
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,2392182128800,11392682,1659214386
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11392181,1659211332
1295N2Fg4MFLe4BMwZ55MyiH43tRAdGih69fK62qMWjiVFv7,50000000000,11391890,1659209574
12gdM39hCbSbz7SDUK5BazQBVTc1Y4vQN8ZT3H4Mit2dqGME,150000000000,11391830,1659209208
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11391812,1659209100
15E3fKzh83mtHuqjcQbE1tB6X2A9DbQqNZ1gieY5MjWUoMs2,50000000000,11391649,1659208116
1122baMYr18CfTKPqRerzM4Zthv7q6b3aJtEbugg32g39GK,450000000000,11391438,1659206826
1122baMYr18CfTKPqRerzM4Zthv7q6b3aJtEbugg32g39GK,50000000000,11391434,1659206802
1122baMYr18CfTKPqRerzM4Zthv7q6b3aJtEbugg32g39GK,1000000000000,11391339,1659206226
15XKmsS8ZtdyZoBWKFJTTNZDpALW7q9jNTw34GyH5afukYUW,100000000000,11391235,1659205596
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11391062,1659204540
15FbT22gc9aqT1DFyfxUyPerbhyY36F4ATXFmKRVBBRvqLYF,100000000000,11391025,1659204312
16anjSqA6BgHhBTkTSn7N4cNpibFZoFVkiyGdw5RmpLr884m,80000000000,11390892,1659203502
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,100000000000,11390878,1659203418
14SP2wGY1Wan8YVcHw7ymaxZBoxTfAVin32Kw1suycjyebJF,150000000000,11390837,1659203172
1QzE4ytk28rRkjGj3BHRuvXzqCShdRqDgbnAWWzphGJdQUK,60000000000,11390737,1659202554
15tfTjqiYyu9drZEUZop1f1C8CMXdNEKcE9rAH1SGmyPof1Y,300000000000,11390731,1659202518
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11390691,1659202278
143DYKgvLzjVYwAtDmAnBdWJAjCNjALakH8Q8tCb3C5cv9sd,50000000000,11390615,1659201816
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11390498,1659201102
12HUc7LY46xhFKe7o9KAvEDBHmj7WzgKPMxiAo78de6d1AnB,50000000000,11390318,1659200004
14bD5TULu6NkeXHihyedNBbAjznV6nhmBdDCbaGP7JakBGg8,50000000000,11390256,1659199626
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,180000000000,11390247,1659199566
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,269735325000,11390247,1659199566
12RWHAza11ovgybfvDA1KLkU8fZAAmUHVXdzxGjSe65Xwtj4,74000000000,11390244,1659199548
1Kg55ok4FJaEzYKyBocvxydET5VY6SHkKLtyo5JiX3Xfu6g,50000000000,11390193,1659199242
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11390123,1659198822
16i4ZjB7UQEuP3gnYDJqSHjRC8bW4FacJca9Vvci2ZEpGhJ4,1000000000000,11390089,1659198606
1Hz2bXCiohTaXwh6xJLxXzFK6SNdMB6z4m8DjLM9p7Y4t8d,50000000000,11390085,1659198582
1YfJuBSkWeRWnfTXLFKYCtPwKooqgzAJGc3ubEyMxxtNa5C,60000000000,11390046,1659198348
12rZySPxGJumyvVeYQnmYWmR2MB71NvPfn3MK7yuwchigdnU,50000000000,11389933,1659197670
158YuZo7ay6Wt3pXv9RfHiiWAvyDoAN4h9eMA4VVSsc72ex6,300000000000,11389842,1659197118
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11389808,1659196908
167mUJRdKUzo5V2ZEjZdiHb2LU8j7S3ardiigP3Ctxd3iMLg,790000000000,11389808,1659196908
14m8bHP9zGEi5mf787nwCdMgRz4sHTKqjHo9DcrnBrntiEqn,100000000000,11389633,1659195834
1YppUP5LzL7bYoCJhYm9tvgf3FeDyDb8eNVLAaEF4tSX1U5,50000000000,11389533,1659195228
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,210779491900,11389486,1659194946
1344zprT7A4VFrQ46GJycLrjhBoYjf1RcsjbRLmk5DtsYshV,50000000000,11389423,1659194562
